company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_departure_datetime_local,scheduled_ground_time_minutes,minimum_turn_minutes,ground_time_deficit,total_seats,total_pax_flight,passenger_load_pct,checked_bags,transfer_bags,transfer_to_checked_ratio,hot_transfer_bags,ssr_count,departure_delay_minutes,difficulty_score,daily_rank,daily_pct_rank,difficulty_class
UA,1485,2025-08-15,ORD,2025-08-15 13:40:00+00:00,74,56,18,179,197,1.100558659217877,0,0,0.0,0,9.0,0.0,80.60004289220385,389.0,0.6996402877697842,Medium
G7,4491,2025-08-01,ORD,2025-08-01 18:30:00+00:00,80,29,51,50,47,0.94,0,0,0.0,0,3.0,0.0,75.21373062081553,489.0,0.8716577540106952,Easy
G7,4173,2025-08-06,ORD,2025-08-06 13:55:00+00:00,112,29,83,50,44,0.88,0,4,0.0,4,1.0,-6.0,85.6939647880251,270.0,0.5378486055776892,Medium
UA,2008,2025-08-13,ORD,2025-08-13 11:02:00+00:00,1002,51,951,166,229,1.3795180722891567,0,1,0.0,1,5.0,3.0,83.55500555328786,317.0,0.5992438563327032,Medium
OO,5538,2025-08-13,ORD,2025-08-13 18:25:00+00:00,76,29,47,50,34,0.68,0,0,0.0,0,0.0,0.0,80.79141702850032,376.0,0.7107750472589792,Medium
UA,2424,2025-08-03,ORD,2025-08-03 18:20:00+00:00,80,56,24,179,183,1.0223463687150838,0,0,0.0,0,3.0,0.0,79.26741993486057,414.0,0.7554744525547445,Medium
OO,5140,2025-08-01,ORD,2025-08-01 21:05:00+00:00,55,29,26,50,66,1.32,0,14,0.0,14,2.0,114.0,95.89208550539873,39.0,0.06951871657754011,Difficult
G7,4425,2025-08-11,ORD,2025-08-11 14:00:00+00:00,140,29,111,50,52,1.04,0,9,0.0,9,0.0,26.0,79.66571184761963,447.0,0.7842105263157895,Medium
UA,1830,2025-08-07,ORD,2025-08-07 13:12:00+00:00,58,46,12,150,177,1.18,0,5,0.0,5,0.0,18.0,76.58809987104664,452.0,0.8158844765342961,Easy
G7,4468,2025-08-04,ORD,2025-08-04 21:20:00+00:00,69,29,40,50,47,0.94,0,3,0.0,3,3.0,12.0,79.34592483359576,437.0,0.7734513274336283,Medium
UA,1811,2025-08-10,ORD,2025-08-10 12:45:00+00:00,81,60,21,166,175,1.0542168674698795,0,11,0.0,11,8.0,40.0,60.06042134761037,540.0,0.9694793536804309,Easy
G7,4518,2025-08-08,ORD,2025-08-08 16:47:00+00:00,44,29,15,50,54,1.08,0,1,0.0,1,1.0,-2.0,74.1670220121191,468.0,0.841726618705036,Easy
OO,5309,2025-08-11,ORD,2025-08-11 20:05:00+00:00,-5,34,-39,76,34,0.4473684210526316,0,0,0.0,0,1.0,23.0,80.98839408267841,415.0,0.7280701754385965,Medium
OO,5469,2025-08-02,ORD,2025-08-02 10:53:00+00:00,82,39,43,76,76,1.0,0,0,0.0,0,2.0,-1.0,87.05701976143314,244.0,0.46923076923076923,Medium
YX,3468,2025-08-13,ORD,2025-08-13 11:50:00+00:00,47,34,13,70,73,1.042857142857143,0,0,0.0,0,1.0,-5.0,96.54584626209048,24.0,0.045368620037807186,Difficult
OO,4748,2025-08-08,ORD,2025-08-08 20:20:00+00:00,0,29,-29,50,37,0.74,0,0,0.0,0,1.0,165.0,73.74375755828812,473.0,0.8507194244604317,Easy
UA,2323,2025-08-06,ORD,2025-08-06 09:15:00+00:00,770,62,708,200,291,1.455,0,0,0.0,0,2.0,-7.0,90.5313858337209,157.0,0.31274900398406374,Medium
OO,5819,2025-08-01,ORD,2025-08-01 09:00:00+00:00,55,29,26,50,60,1.2,0,0,0.0,0,3.0,-7.0,81.13517668905527,388.0,0.6916221033868093,Medium
UA,2040,2025-08-04,ORD,2025-08-04 20:10:00+00:00,95,56,39,179,183,1.0223463687150838,0,1,0.0,1,1.0,-1.0,76.49018384078744,476.0,0.8424778761061947,Easy
UA,1599,2025-08-15,ORD,2025-08-15 08:45:00+00:00,754,87,667,362,407,1.1243093922651934,0,27,0.0,27,5.0,-1.0,76.9971185857492,459.0,0.8255395683453237,Easy
UA,2370,2025-08-14,ORD,2025-08-14 14:28:00+00:00,82,56,26,179,203,1.1340782122905029,0,3,0.0,3,6.0,-5.0,80.28897781885986,402.0,0.7178571428571429,Medium
UA,1495,2025-08-09,ORD,2025-08-09 21:10:00+00:00,102,119,-17,179,112,0.6256983240223464,0,24,0.0,24,1.0,45.0,90.28053980068938,140.0,0.2687140115163148,Medium
UA,2684,2025-08-13,ORD,2025-08-13 08:45:00+00:00,75,56,19,179,198,1.106145251396648,0,32,0.0,32,5.0,-3.0,78.66038203863023,413.0,0.780718336483932,Medium
OO,5470,2025-08-01,ORD,2025-08-01 08:40:00+00:00,49,34,15,76,85,1.118421052631579,0,8,0.0,8,2.0,-3.0,79.29862042203597,419.0,0.7468805704099821,Medium
UA,1776,2025-08-13,ORD,2025-08-13 18:20:00+00:00,15,51,-36,166,190,1.144578313253012,0,1,0.0,1,0.0,99.0,82.4852583701538,342.0,0.6465028355387523,Medium
UA,1577,2025-08-12,ORD,2025-08-12 14:40:00+00:00,123,66,57,234,259,1.106837606837607,0,0,0.0,0,7.0,-4.0,90.68529508990089,126.0,0.266384778012685,Medium
UA,1842,2025-08-06,ORD,2025-08-06 20:20:00+00:00,85,62,23,200,218,1.09,0,0,0.0,0,4.0,215.0,80.69867366730415,360.0,0.7171314741035857,Medium
OO,5946,2025-08-14,ORD,2025-08-14 20:05:00+00:00,101,34,67,70,64,0.9142857142857143,0,0,0.0,0,0.0,6.0,79.25629588290712,413.0,0.7375,Medium
G7,4482,2025-08-07,ORD,2025-08-07 15:35:00+00:00,45,29,16,50,43,0.86,0,3,0.0,3,1.0,-4.0,41.189904460199436,552.0,0.9963898916967509,Easy
UA,600,2025-08-11,ORD,2025-08-11 14:40:00+00:00,86,56,30,179,113,0.6312849162011173,0,8,0.0,8,5.0,-4.0,82.91098308837788,366.0,0.6421052631578947,Medium
UA,2040,2025-08-01,ORD,2025-08-01 20:10:00+00:00,77,56,21,179,184,1.0279329608938548,0,1,0.0,1,3.0,0.0,74.47809102827989,495.0,0.8823529411764706,Easy
YX,3433,2025-08-10,ORD,2025-08-10 16:35:00+00:00,114,34,80,76,69,0.9078947368421053,0,0,0.0,0,1.0,-1.0,73.43995430023111,493.0,0.8850987432675045,Easy
OO,5652,2025-08-13,ORD,2025-08-13 19:38:00+00:00,71,34,37,76,86,1.131578947368421,0,4,0.0,4,4.0,43.0,59.7509113332817,513.0,0.9697542533081286,Easy
OO,5446,2025-08-04,ORD,2025-08-04 15:50:00+00:00,56,34,22,76,83,1.0921052631578947,0,0,0.0,0,1.0,3.0,84.7021813064514,310.0,0.5486725663716814,Medium
UA,534,2025-08-06,ORD,2025-08-06 17:55:00+00:00,76,62,14,200,138,0.69,0,10,0.0,10,1.0,158.0,78.34018540959143,405.0,0.8067729083665338,Easy
UA,2106,2025-08-13,ORD,2025-08-13 21:40:00+00:00,75,62,13,200,139,0.695,0,0,0.0,0,2.0,8.0,78.51792631220454,415.0,0.7844990548204159,Medium
UA,2323,2025-08-07,ORD,2025-08-07 09:15:00+00:00,717,62,655,200,284,1.42,0,0,0.0,0,4.0,-2.0,80.40713120345245,380.0,0.6859205776173285,Medium
UA,1612,2025-08-12,ORD,2025-08-12 20:00:00+00:00,100,43,57,126,54,0.42857142857142855,0,1,0.0,1,3.0,203.0,76.55918333373627,390.0,0.8245243128964059,Easy
YX,3614,2025-08-03,ORD,2025-08-03 21:25:00+00:00,154,34,120,76,89,1.1710526315789473,0,5,0.0,5,0.0,8.0,78.67064674894276,425.0,0.7755474452554745,Medium
OO,5383,2025-08-13,ORD,2025-08-13 13:55:00+00:00,40,29,11,50,54,1.08,0,6,0.0,6,3.0,8.0,81.89770664875049,357.0,0.6748582230623819,Medium
UA,2039,2025-08-01,ORD,2025-08-01 17:51:00+00:00,74,62,12,200,258,1.29,0,11,0.0,11,0.0,18.0,78.52786361161922,433.0,0.7718360071301248,Medium
UA,312,2025-08-04,ORD,2025-08-04 18:15:00+00:00,70,46,24,150,199,1.3266666666666667,0,1,0.0,1,1.0,0.0,75.5077005738116,487.0,0.8619469026548673,Easy
UA,1933,2025-08-01,ORD,2025-08-01 08:47:00+00:00,77,56,21,179,191,1.0670391061452513,0,42,0.0,42,0.0,-3.0,77.55145223793575,449.0,0.8003565062388592,Easy
OO,5118,2025-08-14,ORD,2025-08-14 12:45:00+00:00,57,29,28,50,52,1.04,0,0,0.0,0,2.0,-7.0,77.65690864714625,433.0,0.7732142857142857,Medium
UA,288,2025-08-08,ORD,2025-08-08 18:05:00+00:00,240,122,118,176,197,1.1193181818181819,0,29,0.0,29,3.0,68.0,78.46648858288694,418.0,0.7517985611510791,Medium
OO,5395,2025-08-05,ORD,2025-08-05 13:44:00+00:00,39,34,5,70,62,0.8857142857142857,0,3,0.0,3,3.0,-1.0,87.5017336576355,240.0,0.45540796963946867,Medium
OO,5868,2025-08-06,ORD,2025-08-06 19:58:00+00:00,68,42,26,76,71,0.9342105263157895,0,0,0.0,0,1.0,220.0,72.80763955024472,456.0,0.9083665338645418,Easy
OO,4748,2025-08-05,ORD,2025-08-05 20:20:00+00:00,124,29,95,50,49,0.98,0,0,0.0,0,1.0,-7.0,80.81744423356338,388.0,0.7362428842504743,Medium
OO,5124,2025-08-02,ORD,2025-08-02 21:07:00+00:00,61,29,32,50,38,0.76,0,1,0.0,1,0.0,7.0,81.18544237158572,368.0,0.7076923076923077,Medium
UA,1933,2025-08-12,ORD,2025-08-12 08:47:00+00:00,528,56,472,179,139,0.776536312849162,0,13,0.0,13,2.0,21.0,78.47812827518374,370.0,0.7822410147991543,Medium
UA,293,2025-08-05,ORD,2025-08-05 11:00:00+00:00,57,51,6,166,190,1.144578313253012,0,0,0.0,0,4.0,-11.0,80.79700215907464,390.0,0.7400379506641366,Medium
UA,1834,2025-08-07,ORD,2025-08-07 11:12:00+00:00,1002,51,951,166,161,0.9698795180722891,0,0,0.0,0,7.0,10.0,83.85952524855588,309.0,0.5577617328519856,Medium
UA,970,2025-08-02,ORD,2025-08-02 15:50:00+00:00,571,100,471,318,300,0.9433962264150944,0,20,0.0,20,3.0,-7.0,85.41576463893996,286.0,0.55,Medium
UA,1657,2025-08-09,ORD,2025-08-09 07:00:00+00:00,635,43,592,126,140,1.1111111111111112,0,9,0.0,9,1.0,-10.0,88.08818272949664,208.0,0.39923224568138194,Medium
OO,5275,2025-08-01,ORD,2025-08-01 20:15:00+00:00,99,29,70,50,52,1.04,0,0,0.0,0,0.0,-4.0,91.46644397610274,116.0,0.20677361853832443,Medium
YX,3520,2025-08-13,ORD,2025-08-13 08:50:00+00:00,936,70,866,76,81,1.0657894736842106,0,6,0.0,6,0.0,-7.0,79.58275508479855,396.0,0.7485822306238186,Medium
UA,563,2025-08-05,ORD,2025-08-05 07:10:00+00:00,400,62,338,200,223,1.115,0,12,0.0,12,2.0,-8.0,66.78559038413228,506.0,0.9601518026565465,Easy
UA,1803,2025-08-09,ORD,2025-08-09 10:44:00+00:00,23,56,-33,179,222,1.2402234636871508,0,13,0.0,13,4.0,13.0,69.74168482029785,480.0,0.9213051823416507,Easy
UA,980,2025-08-09,ORD,2025-08-09 20:15:00+00:00,375,150,225,243,285,1.1728395061728396,0,0,0.0,0,3.0,12.0,70.69719272498955,472.0,0.9059500959692899,Easy
OO,4789,2025-08-09,ORD,2025-08-09 20:00:00+00:00,267,34,233,76,70,0.9210526315789473,0,0,0.0,0,1.0,73.0,70.73668938657688,471.0,0.9040307101727447,Easy
OO,4645,2025-08-13,ORD,2025-08-13 11:05:00+00:00,88,29,59,50,48,0.96,0,0,0.0,0,2.0,-5.0,84.00098416757122,307.0,0.5803402646502835,Medium
UA,714,2025-08-01,ORD,2025-08-01 19:52:00+00:00,1429,54,1375,150,129,0.86,0,9,0.0,9,0.0,18.0,82.75342985069464,360.0,0.6417112299465241,Medium
UA,2333,2025-08-03,ORD,2025-08-03 10:46:00+00:00,63,56,7,179,199,1.111731843575419,0,7,0.0,7,4.0,2.0,82.9294456045324,343.0,0.6259124087591241,Medium
YX,3601,2025-08-03,ORD,2025-08-03 08:50:00+00:00,52,42,10,76,80,1.0526315789473684,0,10,0.0,10,3.0,-2.0,75.47864487012659,464.0,0.8467153284671532,Easy
UA,1859,2025-08-03,ORD,2025-08-03 16:50:00+00:00,167,43,124,126,147,1.1666666666666667,0,0,0.0,0,1.0,-1.0,85.83331705764763,295.0,0.5383211678832117,Medium
UA,224,2025-08-13,ORD,2025-08-13 09:20:00+00:00,23,51,-28,166,200,1.2048192771084338,0,5,0.0,5,2.0,14.0,79.47912093837452,401.0,0.7580340264650284,Medium
UA,2278,2025-08-15,ORD,2025-08-15 16:15:00+00:00,80,62,18,200,234,1.17,0,2,0.0,2,8.0,0.0,84.19750509133262,313.0,0.5629496402877698,Medium
UA,1658,2025-08-02,ORD,2025-08-02 06:00:00+00:00,405,56,349,179,201,1.1229050279329609,0,0,0.0,0,1.0,-2.0,85.9455517342208,273.0,0.525,Medium
OO,5344,2025-08-15,ORD,2025-08-15 11:05:00+00:00,106,29,77,50,51,1.02,0,0,0.0,0,2.0,9.0,82.68127578470167,343.0,0.6169064748201439,Medium
UA,1564,2025-08-03,ORD,2025-08-03 20:05:00+00:00,130,119,11,179,184,1.0279329608938548,0,0,0.0,0,3.0,53.0,71.46991169001994,495.0,0.9032846715328468,Easy
G7,4416,2025-08-14,ORD,2025-08-14 18:05:00+00:00,316,29,287,50,58,1.16,0,1,0.0,1,1.0,-3.0,86.18446028035694,266.0,0.475,Medium
OO,5448,2025-08-03,ORD,2025-08-03 14:00:00+00:00,132,29,103,50,49,0.98,0,9,0.0,9,0.0,-1.0,75.6710251433639,461.0,0.8412408759124088,Easy
YX,3694,2025-08-09,ORD,2025-08-09 12:52:00+00:00,47,34,13,76,91,1.1973684210526316,0,9,0.0,9,1.0,16.0,89.29282852304354,164.0,0.31477927063339733,Medium
G7,4502,2025-08-13,ORD,2025-08-13 10:50:00+00:00,55,29,26,50,55,1.1,0,3,0.0,3,2.0,-4.0,76.19902616412456,445.0,0.8412098298676749,Easy
G7,4390,2025-08-08,ORD,2025-08-08 14:09:00+00:00,54,29,25,50,50,1.0,0,3,0.0,3,0.0,-9.0,83.87911230248432,318.0,0.5719424460431655,Medium
UA,2387,2025-08-07,ORD,2025-08-07 06:00:00+00:00,78,62,16,179,230,1.2849162011173185,0,0,0.0,0,1.0,114.0,83.19227929872332,323.0,0.5830324909747292,Medium
YX,3707,2025-08-09,ORD,2025-08-09 19:45:00+00:00,59,39,20,76,49,0.6447368421052632,0,1,0.0,1,0.0,6.0,90.15585466240023,143.0,0.2744721689059501,Medium
YX,3604,2025-08-02,ORD,2025-08-02 19:35:00+00:00,49,39,10,76,78,1.0263157894736843,0,8,0.0,8,1.0,34.0,80.50931126589066,378.0,0.7269230769230769,Medium
YX,3542,2025-08-11,ORD,2025-08-11 17:58:00+00:00,68,42,26,76,95,1.25,0,11,0.0,11,0.0,-7.0,82.84484431747417,369.0,0.6473684210526316,Medium
OO,5444,2025-08-15,ORD,2025-08-15 08:45:00+00:00,40,29,11,50,41,0.82,0,5,0.0,5,1.0,-2.0,88.45314877134736,208.0,0.37410071942446044,Medium
UA,2090,2025-08-02,ORD,2025-08-02 07:01:00+00:00,61,57,4,166,207,1.2469879518072289,0,12,0.0,12,4.0,1.0,74.88569613561013,449.0,0.8634615384615385,Easy
YX,3571,2025-08-08,ORD,2025-08-08 13:05:00+00:00,60,34,26,70,72,1.0285714285714285,0,5,0.0,5,1.0,-4.0,91.30381621499353,115.0,0.2068345323741007,Medium
UA,2059,2025-08-06,ORD,2025-08-06 19:55:00+00:00,85,56,29,179,189,1.0558659217877095,0,4,0.0,4,4.0,133.0,79.49855995249362,387.0,0.7709163346613546,Medium
UA,1989,2025-08-01,ORD,2025-08-01 18:20:00+00:00,70,56,14,179,211,1.1787709497206704,0,0,0.0,0,4.0,1.0,83.56013647275628,343.0,0.6114081996434938,Medium
UA,2011,2025-08-14,ORD,2025-08-14 08:48:00+00:00,62,60,2,150,157,1.0466666666666666,0,20,0.0,20,2.0,-5.0,83.2239103884879,339.0,0.6053571428571428,Medium
OO,4780,2025-08-14,ORD,2025-08-14 11:00:00+00:00,2731,29,2702,50,45,0.9,0,1,0.0,1,3.0,-7.0,89.68997184461371,168.0,0.3,Medium
UA,1933,2025-08-04,ORD,2025-08-04 08:47:00+00:00,73,56,17,179,200,1.1173184357541899,0,16,0.0,16,1.0,-4.0,80.49012351753103,415.0,0.7345132743362832,Medium
UA,2202,2025-08-12,ORD,2025-08-12 18:25:00+00:00,9,56,-47,179,200,1.1173184357541899,0,0,0.0,0,1.0,73.0,77.61500291088417,379.0,0.8012684989429175,Easy
UA,2232,2025-08-08,ORD,2025-08-08 07:24:00+00:00,55,51,4,166,147,0.8855421686746988,0,4,0.0,4,4.0,-8.0,71.5955213737866,491.0,0.8830935251798561,Easy
UA,1741,2025-08-09,ORD,2025-08-09 09:20:00+00:00,92,43,49,126,167,1.3253968253968254,0,8,0.0,8,2.0,-7.0,79.17767000840547,395.0,0.7581573896353166,Medium
OO,5493,2025-08-13,ORD,2025-08-13 11:05:00+00:00,104,29,75,50,63,1.26,0,0,0.0,0,3.0,102.0,88.54814599651426,183.0,0.34593572778827975,Medium
UA,845,2025-08-01,ORD,2025-08-01 21:20:00+00:00,360,155,205,318,367,1.1540880503144655,0,19,0.0,19,4.0,16.0,83.78843250201778,335.0,0.5971479500891266,Medium
UA,1740,2025-08-03,ORD,2025-08-03 07:11:00+00:00,401,56,345,179,260,1.452513966480447,0,0,0.0,0,4.0,-2.0,81.98582607787948,368.0,0.6715328467153284,Medium
UA,2628,2025-08-15,ORD,2025-08-15 21:30:00+00:00,73,51,22,166,81,0.4879518072289157,0,0,0.0,0,2.0,-5.0,69.27669466696297,521.0,0.9370503597122302,Easy
OO,5344,2025-08-11,ORD,2025-08-11 11:05:00+00:00,106,29,77,50,47,0.94,0,1,0.0,1,1.0,-6.0,71.11894733575845,537.0,0.9421052631578948,Easy
UA,1531,2025-08-14,ORD,2025-08-14 20:20:00+00:00,64,43,21,126,145,1.1507936507936507,0,0,0.0,0,4.0,33.0,75.51654317656417,468.0,0.8357142857142857,Easy
UA,622,2025-08-14,ORD,2025-08-14 13:04:00+00:00,99,87,12,364,409,1.1236263736263736,0,12,0.0,12,1.0,1.0,76.4339300111898,453.0,0.8089285714285714,Easy
UA,769,2025-08-15,ORD,2025-08-15 21:35:00+00:00,480,95,385,243,275,1.131687242798354,0,0,0.0,0,6.0,46.0,83.44100330480924,330.0,0.5935251798561151,Medium
UA,767,2025-08-11,ORD,2025-08-11 21:32:00+00:00,72,62,10,200,224,1.12,0,0,0.0,0,2.0,9.0,80.9740522331655,416.0,0.7298245614035088,Medium
UA,1983,2025-08-08,ORD,2025-08-08 16:50:00+00:00,115,56,59,179,203,1.1340782122905029,0,6,0.0,6,1.0,-2.0,77.41101284129543,437.0,0.7859712230215827,Medium
G7,4380,2025-08-13,ORD,2025-08-13 07:05:00+00:00,35,29,6,50,45,0.9,0,10,0.0,10,1.0,-9.0,78.68946707633557,412.0,0.77882797731569,Medium
YX,3635,2025-08-04,ORD,2025-08-04 21:20:00+00:00,166,34,132,70,64,0.9142857142857143,0,3,0.0,3,0.0,6.0,82.73745307407702,360.0,0.6371681415929203,Medium
UA,1363,2025-08-02,ORD,2025-08-02 12:54:00+00:00,75,62,13,200,266,1.33,0,18,0.0,18,3.0,0.0,86.14515669965705,270.0,0.5192307692307693,Medium
UA,2652,2025-08-04,ORD,2025-08-04 16:20:00+00:00,-26,51,-77,166,200,1.2048192771084338,0,0,0.0,0,8.0,113.0,82.35441365123599,369.0,0.6530973451327433,Medium
UA,758,2025-08-05,ORD,2025-08-05 10:35:00+00:00,14,56,-42,179,210,1.1731843575418994,0,17,0.0,17,2.0,17.0,79.75232203404988,407.0,0.7722960151802657,Medium
UA,1634,2025-08-07,ORD,2025-08-07 14:24:00+00:00,77,56,21,179,206,1.1508379888268156,0,1,0.0,1,1.0,64.0,80.55726339890946,377.0,0.6805054151624549,Medium
OO,5376,2025-08-05,ORD,2025-08-05 14:30:00+00:00,77,34,43,70,72,1.0285714285714285,0,0,0.0,0,3.0,0.0,77.3189679130386,441.0,0.8368121442125237,Easy
OO,5362,2025-08-07,ORD,2025-08-07 21:40:00+00:00,96,29,67,50,52,1.04,0,0,0.0,0,3.0,33.0,72.4295143115824,490.0,0.8844765342960289,Easy
UA,2195,2025-08-04,ORD,2025-08-04 11:06:00+00:00,129,51,78,166,166,1.0,0,4,0.0,4,5.0,-4.0,71.64459053507613,512.0,0.9061946902654867,Easy
UA,1742,2025-08-09,ORD,2025-08-09 18:26:00+00:00,3,51,-48,166,144,0.8674698795180723,0,0,0.0,0,4.0,38.0,74.91342943309806,438.0,0.8406909788867563,Easy
UA,378,2025-08-13,ORD,2025-08-13 13:55:00+00:00,46,56,-10,179,192,1.0726256983240223,0,5,0.0,5,2.0,31.0,81.05346117888932,370.0,0.6994328922495274,Medium
OO,5624,2025-08-05,ORD,2025-08-05 17:50:00+00:00,222,34,188,76,95,1.25,0,19,0.0,19,2.0,18.0,86.80249604850795,262.0,0.4971537001897533,Medium
UA,563,2025-08-13,ORD,2025-08-13 07:10:00+00:00,477,62,415,200,230,1.15,0,15,0.0,15,1.0,-4.0,78.06575152229232,421.0,0.7958412098298677,Medium
OO,5309,2025-08-15,ORD,2025-08-15 20:05:00+00:00,82,29,53,50,52,1.04,0,0,0.0,0,3.0,8.0,78.23005357532271,444.0,0.7985611510791367,Medium
UA,2378,2025-08-14,ORD,2025-08-14 21:42:00+00:00,82,62,20,200,126,0.63,0,0,0.0,0,1.0,4.0,82.6951192417558,348.0,0.6214285714285714,Medium
YX,3433,2025-08-06,ORD,2025-08-06 18:10:00+00:00,320,34,286,70,72,1.0285714285714285,0,0,0.0,0,0.0,-5.0,100.0,1.0,0.00199203187250996,Difficult
G7,4518,2025-08-07,ORD,2025-08-07 16:47:00+00:00,44,29,15,50,59,1.18,0,0,0.0,0,1.0,-7.0,73.59467004739354,484.0,0.8736462093862816,Easy
YX,3468,2025-08-04,ORD,2025-08-04 11:50:00+00:00,47,34,13,70,84,1.2,0,0,0.0,0,2.0,-7.0,76.97478703246693,471.0,0.8336283185840708,Easy
OO,5383,2025-08-05,ORD,2025-08-05 13:55:00+00:00,40,29,11,50,64,1.28,0,10,0.0,10,1.0,-10.0,85.43511916257272,295.0,0.5597722960151803,Medium
OO,5038,2025-08-06,ORD,2025-08-06 11:05:00+00:00,4116,29,4087,50,40,0.8,0,3,0.0,3,0.0,237.0,79.41979888346697,390.0,0.7768924302788844,Medium
OO,5568,2025-08-11,ORD,2025-08-11 09:07:00+00:00,62,29,33,50,45,0.9,0,0,0.0,0,1.0,-8.0,84.08538494280997,340.0,0.5964912280701754,Medium
OO,5843,2025-08-15,ORD,2025-08-15 10:50:00+00:00,-22,34,-56,76,71,0.9342105263157895,0,2,0.0,2,2.0,42.0,81.38624657256035,374.0,0.6726618705035972,Medium
OO,5643,2025-08-12,ORD,2025-08-12 21:10:00+00:00,45,29,16,50,68,1.36,0,20,0.0,20,5.0,94.0,84.81120901485586,271.0,0.572938689217759,Medium
UA,786,2025-08-11,ORD,2025-08-11 11:17:00+00:00,90,46,44,150,161,1.0733333333333333,0,0,0.0,0,4.0,-2.0,81.5316583781785,399.0,0.7,Medium
UA,1198,2025-08-03,ORD,2025-08-03 09:21:00+00:00,98,70,28,179,265,1.4804469273743017,0,0,0.0,0,1.0,-4.0,83.59201441539845,326.0,0.5948905109489051,Medium
G7,4497,2025-08-09,ORD,2025-08-09 14:00:00+00:00,60,29,31,50,52,1.04,0,13,0.0,13,1.0,-5.0,63.969535058794136,502.0,0.963531669865643,Easy
OO,5905,2025-08-02,ORD,2025-08-02 08:45:00+00:00,54,34,20,76,103,1.355263157894737,0,3,0.0,3,1.0,-2.0,75.64302423170294,441.0,0.8480769230769231,Easy
OO,5026,2025-08-02,ORD,2025-08-02 21:05:00+00:00,75,29,46,50,33,0.66,0,2,0.0,2,0.0,-1.0,79.26927615157217,392.0,0.7538461538461538,Medium
OO,5555,2025-08-14,ORD,2025-08-14 18:10:00+00:00,80,29,51,50,30,0.6,0,9,0.0,9,2.0,208.0,95.40661498780784,51.0,0.09107142857142857,Difficult
G7,4571,2025-08-05,ORD,2025-08-05 20:00:00+00:00,80,29,51,50,50,1.0,0,0,0.0,0,2.0,0.0,79.75571160451057,406.0,0.7703984819734345,Medium
UA,1097,2025-08-05,ORD,2025-08-05 11:15:00+00:00,80,60,20,166,87,0.5240963855421686,0,0,0.0,0,2.0,-4.0,84.03781716398035,324.0,0.6148007590132827,Medium
UA,1834,2025-08-13,ORD,2025-08-13 11:12:00+00:00,83,51,32,166,188,1.1325301204819278,0,0,0.0,0,5.0,-8.0,81.06979329714292,368.0,0.6956521739130435,Medium
UA,1975,2025-08-07,ORD,2025-08-07 07:30:00+00:00,527,43,484,126,147,1.1666666666666667,0,0,0.0,0,5.0,72.0,78.7247609044698,417.0,0.7527075812274369,Medium
G7,4458,2025-08-06,ORD,2025-08-06 12:45:00+00:00,65,29,36,50,62,1.24,0,21,0.0,21,2.0,-3.0,87.09148344591972,236.0,0.4701195219123506,Medium
G7,4568,2025-08-04,ORD,2025-08-04 10:35:00+00:00,49,29,20,50,49,0.98,0,13,0.0,13,0.0,-6.0,87.71253511017973,238.0,0.42123893805309737,Medium
UA,1851,2025-08-14,ORD,2025-08-14 09:00:00+00:00,85,43,42,126,137,1.0873015873015872,0,0,0.0,0,1.0,-5.0,85.54376680476045,286.0,0.5107142857142857,Medium
OO,5447,2025-08-04,ORD,2025-08-04 11:05:00+00:00,90,34,56,70,68,0.9714285714285714,0,0,0.0,0,0.0,-7.0,83.49544766279476,346.0,0.6123893805309735,Medium
UA,1564,2025-08-07,ORD,2025-08-07 20:05:00+00:00,-18,51,-69,166,180,1.0843373493975903,0,0,0.0,0,1.0,79.0,78.79917466299523,414.0,0.7472924187725631,Medium
UA,1030,2025-08-04,ORD,2025-08-04 19:35:00+00:00,-50,62,-112,200,115,0.575,0,15,0.0,15,3.0,129.0,82.58170324404298,364.0,0.6442477876106195,Medium
UA,2417,2025-08-01,ORD,2025-08-01 16:13:00+00:00,81,56,25,179,197,1.100558659217877,0,2,0.0,2,4.0,5.0,81.63839772715681,377.0,0.6720142602495544,Medium
UA,2155,2025-08-03,ORD,2025-08-03 19:40:00+00:00,1415,66,1349,234,254,1.0854700854700854,0,1,0.0,1,2.0,46.0,83.62506248269446,323.0,0.5894160583941606,Medium
UA,1205,2025-08-12,ORD,2025-08-12 11:46:00+00:00,67,56,11,179,224,1.2513966480446927,0,0,0.0,0,8.0,1.0,69.37283446366934,439.0,0.9281183932346723,Easy
UA,1905,2025-08-11,ORD,2025-08-11 18:10:00+00:00,76,46,30,150,187,1.2466666666666666,0,15,0.0,15,2.0,4.0,82.35153825201749,384.0,0.6736842105263158,Medium
UA,2147,2025-08-05,ORD,2025-08-05 18:30:00+00:00,103,43,60,126,146,1.1587301587301588,0,0,0.0,0,3.0,26.0,83.90188462409685,326.0,0.618595825426945,Medium
UA,1316,2025-08-13,ORD,2025-08-13 11:14:00+00:00,111,43,68,126,117,0.9285714285714286,0,0,0.0,0,2.0,-6.0,84.98646602121467,289.0,0.5463137996219282,Medium
UA,1377,2025-08-04,ORD,2025-08-04 11:20:00+00:00,18,43,-25,126,176,1.3968253968253967,0,0,0.0,0,0.0,22.0,85.792089120753,284.0,0.5026548672566372,Medium
